Product_Name,Actual_price,Sale_price,Review,Rattings,Offer,Camera,Processor,Battery,Memory,Display,Avg_rating
Kechaoda K115,1499,989,2645,41015,34% off,0.3MP + 0.5MP | 0MP Front Camera,NA Processor,850 mAh Battery,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,3.66 cm (1.44 inch) QVGA Display,4.1
"realme Narzo 80 Lite 5G (Onyx Black, 128 GB)",14999,11324,0,43,24% off,50MP Rear Camera,1 Year Warranty,6000 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,4.6
"LAVA Shark (Titanium Gold, 64 GB)",7799,7296,0,30,6% off,50MP + 8MP,UNISOC T606 octa-core processor Processor,5000 mAh Battery,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.94 cm (6.67 inch) HD+ Display,4.2
Kechaoda A27,1499,899,826,14535,40% off,0MP | 0MP Front Camera,NA Processor,800 mAh Battery,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,4
"IQOO Z10 Lite 5G (Cyber Green, 128 GB)",14999,14998,9,231,,50MP Rear Camera,1 Year Warranty,6000 mAh Battery,6 GB RAM | 128 GB ROM,17.12 cm (6.74 inch) Display,4.2
"realme Narzo 80 Lite 5G (Onyx Black, 128 GB)",13999,11980,0,3,14% off,50MP Rear Camera,1 Year Warranty,6000 mAh Battery,4 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,5
"OnePlus 13s 5G (Black Velvet, 256 GB)",57999,52964,24,265,8% off,50MP Rear Camera,1 Year Warranty,5850 mAh Battery,12 GB RAM | 256 GB ROM,16.05 cm (6.32 inch) Display,4.5
"realme P1 Speed 5G (Brushed Blue, 128 GB)",20999,14989,275,2682,28% off,50MP + 2MP | 16MP Front Camera,Dimensity 7300 Energy Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,4.3
"Motorola g45 5G (Pink Lavender, 128 GB)",14999,11999,10117,195416,20% off,50MP + 2MP | 16MP Front Camera,Snapdragon 6s Gen 3 Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,4.3
"itel P 55 5G (Mint Green, 128 GB)",13499,9188,48,713,31% off,50MP + 5MP | 8MP Front Camera,Mediatek Dimensity 6080 Processor,5000 mAh Battery,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) HD+ Display,4.1
"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"REDMI Note 14 SE 5G (Mystique White, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"realme GT 6 (Razor Green, 256 GB)",43999,27999,371,3614,36% off,50MP + 8MP + 50MP | 32MP Front Camera,8s Gen 3 Mobile Platform Processor,5500 mAh Battery,8 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,4.5
"IQOO Neo 10R 5G (MoonKnight Titanium, 256 GB)",35999,28582,41,468,20% off,50MP Rear Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,6400 mAh Battery,12 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Display,4.5
"IQOO Z10 5G (Glacier Silver / Silver, 128 GB)",25999,21062,115,2101,18% off,50MP Rear Camera,1 Year Warranty on Handset and 6 Months Warranty on Accessories,7300 mAh Battery,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,4.4
"Samsung Galaxy S24 Ultra 5G (Titanium Violet, 256 GB)",134999,80499,353,4020,40% off,200MP + 50MP + 12MP + 10MP | 12MP Front Camera,Snapdragon 8 Gen 3 Processor,5000 mAh Battery,12 GB RAM | 256 GB ROM,17.27 cm (6.8 inch) Quad HD+ Display,4.6
"CMF by Nothing Phone 2 Pro (Orange, 128 GB)",22999,18999,1311,15881,17% off,50MP + 50MP + 8MP | 16MP Front Camera,Dimensity 7300 Pro 5G Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.2 cm (6.77 inch) Display,4.4
"REDMI Note 14 SE 5G (Titan Black, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"Motorola Edge 50 Fusion (Hot Pink, 128 GB)",25999,18999,8373,129175,26% off,50MP + 13MP | 32MP Front Camera,7s Gen 2 Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,4.4
"REDMI A5 (Jaisalmer Gold, 128 GB)",9999,7499,96,1782,25% off,32MP Rear Camera | 8MP Front Camera,T7250 Processor,5200 mAh Battery,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.48 cm (6.88 inch) HD+ Display,4.2
"REDMI A5 (Just Black, 128 GB)",9999,7499,96,1782,25% off,32MP Rear Camera | 8MP Front Camera,T7250 Processor,5200 mAh Battery,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.48 cm (6.88 inch) HD+ Display,4.2
"realme GT 6 (Razor Green, 256 GB)",46999,28999,362,3835,38% off,50MP + 8MP + 50MP | 32MP Front Camera,8s Gen 3 Mobile Platform Processor,5500 mAh Battery,12 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,4.5
"realme GT 6 (Fluid Silver, 256 GB)",43999,27999,371,3614,36% off,50MP + 8MP + 50MP | 32MP Front Camera,8s Gen 3 Mobile Platform Processor,5500 mAh Battery,8 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,4.5
"Google Pixel 9 (Porcelain, 256 GB)",79999,64999,316,3198,18% off,50MP + 48MP | 10.5MP Front Camera,Google Tensor G4 Processor,4700 mAh Battery,12 GB RAM | 256 GB ROM,16.0 cm (6.3 inch) Display,4.5
"MOTOROLA Edge 50 (Peach Fuzz, 256 GB)",32999,21999,2824,37910,33% off,50MP + 13MP + 10MP | 32MP Front Camera,Snapdragon 7 Gen 1 Accelerated Edition Processor,5000 mAh Battery,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,4.3
"Apple iPhone 15 (Black, 128 GB)",69900,64900,9397,262738,7% off,48MP + 12MP | 12MP Front Camera,1 year warranty for phone and 1 year warranty for in Box Accessories.,"A16 Bionic Chip, 6 Core Processor Processor",128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,4.6
"Google Pixel 9A (Porcelain, 256 GB)",,49999,176,1798,,48MP + 12MP | 12MP Front Camera,Tensor G4 Processor,5100 mAh Battery,8 GB RAM | 256 GB ROM,15.96 cm (6.285 inch) Full HD+ Display,4.4
"OPPO Reno14 5G (Forest Green, 256 GB)",42999,37999,135,1129,11% off,50MP + 8MP + 50MP | 50MP Front Camera,Dimensity 8350 Processor,6000 mAh Battery,8 GB RAM | 256 GB ROM,16.74 cm (6.59 inch) Display,4.4
"OPPO Reno14 5G (Pearl White, 256 GB)",42999,37999,135,1129,11% off,50MP + 8MP + 50MP | 50MP Front Camera,Dimensity 8350 Processor,6000 mAh Battery,8 GB RAM | 256 GB ROM,16.74 cm (6.59 inch) Display,4.4
"Samsung Galaxy A06 5G (Black, 64 GB)",13999,9272,63,813,33% off,50MP + 2MP | 8MP Front Camera,Dimensity 6300 Processor,5000 mAh Li-ion Battery,4 GB RAM | 64 GB ROM,17.02 cm (6.7 inch) HD+ Display,4
"Apple iPhone 16 Pro (White Titanium, 128 GB)",119900,107900,127,2531,10% off,48MP + 48MP + 12MP | 12MP Front Camera,1 year warranty for phone and 1 year warranty for in Box Accessories.,"A18 Pro Chip, 6 Core Processor Processor",128 GB ROM,16.0 cm (6.3 inch) Super Retina XDR Display,4.6
"Nokia 5310 DS Keypad Mobile, FM Radio,Camera with Flash (8MB RAM)",3900,2050,1084,13924,47% off,0.3MP Rear Camera,MT6260A Processor,1200 mAh Lithium-ion Battery,8 MB RAM | 16 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) Display,3.9
"Google Pixel 9A (Obsidian, 256 GB)",,49999,176,1798,,48MP + 12MP | 12MP Front Camera,Tensor G4 Processor,5100 mAh Battery,8 GB RAM | 256 GB ROM,15.96 cm (6.285 inch) Full HD+ Display,4.4
"POCO C61 (Mystical Green, 64 GB)",8999,6999,4657,110264,22% off,8MP Rear Camera | 5MP Front Camera,Helio G36 Processor,5000 mAh Battery,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.04 cm (6.71 inch) HD+ Display,4.1
"realme P1 Speed 5G (Brushed Blue, 256 GB)",21999,17999,275,2682,18% off,50MP + 2MP | 16MP Front Camera,Dimensity 7300 Energy Processor,5000 mAh Battery,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,4.3
"MOTOROLA Razr 60 (PANTONE Lightest Sky, 256 GB)",54999,49999,41,355,9% off,50MP + 13MP | 32MP Front Camera,Dimensity 7400X Processor,4500 mAh Battery,8 GB RAM | 256 GB ROM,17.53 cm (6.9 inch) Full HD+ Display,4.5
"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"REDMI Note 14 SE 5G (Mystique White, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"REDMI A3X (Ocean Green, 128 GB)",,10999,264,6202,,8MP Rear Camera | 5MP Front Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,5000 mAh Battery,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.04 cm (6.71 inch) HD+ Display,4.1
"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",15499,9999,541,7433,35% off,50MP + 2MP | 8MP Front Camera,Dimensity 6300 Processor,5000 mAh Battery,6 GB RAM | 128 GB ROM | Expandable Upto 1500 GB,17.02 cm (6.7 inch) HD+ Display,4.1
"CMF by Nothing Phone 2 Pro (Black, 128 GB)",22999,18999,1311,15881,17% off,50MP + 50MP + 8MP | 16MP Front Camera,Dimensity 7300 Pro 5G Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.2 cm (6.77 inch) Display,4.4
"REDMI Note 14 SE 5G (Titan Black, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
Snexian GURU 315,999,482,11,251,51% off,0.3MP Rear Camera,3 Months Company Warranty,1000 mAh Battery,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Quarter QVGA Display,3.5
"Samsung Galaxy A16 5G (Gold, 128 GB)",19999,15480,112,2475,22% off,50MP + 5MP + 2MP | 13MP Front Camera,Dimensity 6300 Processor,5000 mAh Battery,6 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,4.2
"Samsung Galaxy A16 5G (Light Green, 128 GB)",19999,15680,112,2475,21% off,50MP + 5MP + 2MP | 13MP Front Camera,Dimensity 6300 Processor,5000 mAh Battery,6 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,4.2
"Nokia 5310 DS Keypad Mobile, FM Radio,Camera with Flash (8 MB RAM)",3900,2398,816,10907,38% off,0.3MP Rear Camera,MT6260A Processor,1200 mAh Lithium-ion Battery,8 MB RAM | 16 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) Display,3.9
"realme 14T 5G (Obsidian Black, 128 GB)",20999,17999,102,1125,14% off,50MP + 2MP | 16MP Front Camera,Dimensity 6300 Processor,6000 mAh Battery,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,4.3
"REDMI A3X (Olive Green, 128 GB)",,10999,264,6202,,8MP Rear Camera | 5MP Front Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,5000 mAh Battery,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.04 cm (6.71 inch) HD+ Display,4.1
"REDMI A3X (Midnight Black, 128 GB)",,10999,264,6202,,8MP Rear Camera | 5MP Front Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,5000 mAh Battery,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.04 cm (6.71 inch) HD+ Display,4.1
"Infinix Hot 50 5G (Sleek Black, 128 GB)",14999,10499,1295,18146,30% off,48MP + Depth Sensor | 8MP Front Camera,Dimensity 6300 Processor,5000 mAh Lithium-ion Polymer Battery,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) HD+ Display,4.4
"Infinix Hot 50 5G (Vibrant Blue, 128 GB)",12999,9999,418,5615,23% off,48MP + Depth Sensor | 8MP Front Camera,Dimensity 6300 Processor,5000 mAh Lithium-ion Polymer Battery,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) HD+ Display,4.3
"Infinix Hot 50 5G (Dreamy Purple, 128 GB)",12999,9999,418,5615,23% off,48MP + Depth Sensor | 8MP Front Camera,Dimensity 6300 Processor,5000 mAh Lithium-ion Polymer Battery,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) HD+ Display,4.3
"Samsung Galaxy A06 5G (Light Gray, 128 GB)",15499,10124,63,813,34% off,50MP + 50MP | 2MP + 2MP Dual Front Camera,MEDIATEK Processor,5000 mAh Battery,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) HD+ Display,4
Kechaoda K33,2200,998,619,10850,54% off,0.3MP + 0MP | 0MP Front Camera,NA Processor,800 mAh Battery,32 MB RAM | 32 GB ROM | Expandable Upto 32 MB,3.66 cm (1.44 inch) NA Display,4
"Infinix Hot 50 5G (Sage Green, 128 GB)",12999,9999,418,5615,23% off,48MP + Depth Sensor | 8MP Front Camera,Dimensity 6300 Processor,5000 mAh Lithium-ion Polymer Battery,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) HD+ Display,4.3
"Samsung Galaxy A16 5G (Blue Black, 128 GB)",19999,15490,112,2475,22% off,50MP + 5MP + 2MP | 13MP Front Camera,Dimensity 6300 Processor,5000 mAh Battery,6 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,4.2
"realme P1 Speed 5G (Textured Titanium, 256 GB)",22999,17498,80,1059,23% off,50MP + 2MP | 16MP Front Camera,Dimensity 7300 Energy Processor,5000 mAh Battery,12 GB RAM | 256 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,4.3
"Samsung Galaxy F06 5G (Bahama Blue, 64 GB)",12499,8199,1186,17444,34% off,50MP + 2MP | 8MP Front Camera,Dimensity 6300 Processor,5000 mAh Battery,4 GB RAM | 64 GB ROM | Expandable Upto 1500 GB,17.02 cm (6.7 inch) HD+ Display,4.1
"OPPO Reno14 Pro 5G (Titanium Grey, 256 GB)",54999,49999,78,524,9% off,50MP + 50MP + 50MP | 50MP Front Camera,Dimensity 8450 Processor,6200 mAh Battery,12 GB RAM | 256 GB ROM,17.35 cm (6.83 inch) Full HD+ Display,4.5
KARBONN K-Phone 1 DS Feature Phone|1400 mAh Battery|1.3MP Camera|Expandable Upto 32 GB,1599,1449,3,78,9% off,1.3MP Rear Camera,1 Year Manufacturer Warranty,1400 mAh Battery,20 MB RAM | 20 MB ROM | Expandable Upto 8 MB,6.1 cm (2.4 inch) QVGA Display,4.1
"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"CMF by Nothing Phone 2 Pro (Black, 128 GB)",22999,18999,1311,15881,17% off,50MP + 50MP + 8MP | 16MP Front Camera,Dimensity 7300 Pro 5G Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.2 cm (6.77 inch) Display,4.4
Samsung Guru1200,1699,798,137,1596,53% off,800 mAh Battery,,1 year seller domestic warranty,10 MB RAM | 10 MB ROM,4.57 cm (1.8 inch) Display,3
"Samsung Galaxy F16 5G (Bling Black, 128 GB)",18999,13499,150,2075,28% off,50MP + 5MP + 2MP | 13MP Front Camera,Dimensity 6300 Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM,16.91 cm (6.657 inch) Full HD+ Display,4.2
"Samsung Galaxy A36 5G (Awesome Black, 128 GB)",35999,30999,73,960,13% off,50MP + 8MP | 12MP Front Camera,Qualcomm Snapdragon 6 Gen 3 Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,4.3
"IQOO Z10 5G (Stellar Black, 256 GB)",27999,24999,115,2101,10% off,50MP Rear Camera,1 Year Warranty on Handset and 6 Months Warranty on Accessories,7300 mAh Battery,8 GB RAM | 256 GB ROM,17.2 cm (6.77 inch) Display,4.4
"REDMI Note 14 SE 5G (Mystique White, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"REDMI Note 14 SE 5G (Titan Black, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"POCO F7 5G (Frost White, 512 GB)",37999,33999,713,5929,10% off,50MP Rear Camera | 20MP Front Camera,8s Gen 4 Processor,7550 mAh Li-Polymer + Silicon Carbon Battery,12 GB RAM | 512 GB ROM,17.35 cm (6.83 inch) Display,4.4
"POCO C61 (Mystical Green, 64 GB)",8999,6999,4657,110264,22% off,8MP Rear Camera | 5MP Front Camera,Helio G36 Processor,5000 mAh Battery,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.04 cm (6.71 inch) HD+ Display,4.1
"IQOO Z10 5G (Stellar Black / Black, 256 GB)",27999,23527,115,2101,15% off,50MP Rear Camera,1 Year Warranty on Handset and 6 Months Warranty on Accessories,7300 mAh Battery,8 GB RAM | 256 GB ROM,17.2 cm (6.77 inch) Display,4.4
"OPPO A3x 5G (Starlight White, 64 GB)",14999,10999,145,3233,26% off,8MP Rear Camera | 5MP Front Camera,Dimensity 6300 Processor,5100 mAh Battery,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,4.2
"REDMI Note 14 5G (Phantom Purple, 128 GB)",21999,15956,97,1977,27% off,50MP Rear Camera,1 Year,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,4.3
"Infinix Hot 50 5G (Vibrant Blue, 128 GB)",14999,10499,1295,18146,30% off,48MP + Depth Sensor | 8MP Front Camera,Dimensity 6300 Processor,5000 mAh Lithium-ion Polymer Battery,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) HD+ Display,4.4
"Infinix Hot 50 5G (Sage Green, 128 GB)",14999,10499,1295,18146,30% off,48MP + Depth Sensor | 8MP Front Camera,Dimensity 6300 Processor,5000 mAh Lithium-ion Polymer Battery,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) HD+ Display,4.4
"itel A80 (Wave Blue, 128 GB)",8999,6899,17,331,23% off,50MP Rear Camera,1 year Manufacturer Warranty,5000 mAh Battery,4 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,4.2
Kechaoda K60,2200,1799,170,1975,18% off,0.3MP Rear Camera | 0.3MP Front Camera,1 Year Company Domestic Warranty by Company Authorized Service Center.,3600 mAh Battery,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,6.1 cm (2.4 inch) QVGA Display,4
"Samsung Galaxy A26 5G (Awesome Black, 128 GB)",27999,22999,22,158,17% off,50MP + 8MP | 13MP Front Camera,Samsung Exynos 1380 Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) Full HD+ Display,4.1
"itel A80 (Sandstone Black, 128 GB)",8999,6849,17,331,23% off,50MP Rear Camera,1 year Manufacturer Warranty,5000 mAh Battery,4 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,4.2
"Alcatel V3 Classic 5G (Halo White, 128 GB)",17999,10999,8,29,38% off,50MP Dual Camera | 8MP Front Camera,Dimensity 6300 Processor,5200 mAh Battery,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,4.3
Kechaoda K9,1499,1249,298,3583,16% off,0.3MP Rear Camera,1 Year Company Domestic Warranty by Company Authorized Service Center.,1700 mAh Battery,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB,6.1 cm (2.4 inch) QVGA Display,4.1
"OnePlus 13s 5G (Pink Satin, 256 GB)",57999,51969,24,265,10% off,50MP Rear Camera,1 Year Warranty,5850 mAh Battery,12 GB RAM | 256 GB ROM,16.05 cm (6.32 inch) Display,4.5
"realme C75 5G (Purple Blossom, 128 GB)",15999,12999,22,485,18% off,32MP Rear Camera | 8MP Front Camera,Dimensity 6300 Processor,6000 mAh Battery,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,4.3
"realme C75 5G (Lily White, 128 GB)",16999,13999,42,812,17% off,32MP Rear Camera | 8MP Front Camera,Dimensity 6300 Processor,6000 mAh Battery,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,4.3
"realme C75 5G (Midnight Lily, 128 GB)",15999,12999,22,485,18% off,32MP Rear Camera | 8MP Front Camera,Dimensity 6300 Processor,6000 mAh Battery,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,4.3
"POCO X6 Pro 5G (Yellow, 256 GB)",30999,19699,2541,24363,36% off,64MP + 8MP + 2MP | 16MP Front Camera,Dimensity D8300 Ultra Processor,5000 mAh Battery,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,4.3
MOTOROLA A200,1549,1249,16,143,19% off,800 mAh Battery,,1 Years Domestic Replacement Warranty,56 MB RAM | 36 MB ROM | Expandable Upto 64 GB,4.5 cm (1.77 inch) Display,3.6
"realme P3 Pro 5G (Galaxy Purple, 128 GB)",28999,19999,537,6217,31% off,50MP + 2MP | 16MP Front Camera,7s Gen 3 Mobile Platform Processor,6000 mAh Battery,8 GB RAM | 128 GB ROM,17.35 cm (6.83 inch) Display,4.4
Kechaoda K33,2200,998,619,10850,54% off,0.3MP + 0MP | 0MP Front Camera,NA Processor,800 mAh Battery,32 MB RAM | 32 GB ROM | Expandable Upto 32 MB,3.66 cm (1.44 inch) NA Display,4
LAVA A5_2025,1599,1348,15,196,15% off,0.3MP Rear Camera,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,1200 mAh Battery,32 MB RAM | 24 MB ROM,6.1 cm (2.4 inch) Display,4
Kechaoda K115,1499,987,2645,41015,34% off,0.3MP + 0MP | 0MP Front Camera,NA Processor,850 mAh Battery,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,3.66 cm (1.44 inch) QVGA Display,4.1
Kechaoda K33,2200,997,619,10850,54% off,0.3MP + 0MP | 0MP Front Camera,NA Processor,800 mAh Battery,32 MB RAM | 32 GB ROM | Expandable Upto 32 MB,3.66 cm (1.44 inch) NA Display,4
"IQOO Neo 10R 5G (MoonKnight Titanium, 256 GB)",33999,26700,75,1006,21% off,50MP Rear Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,6400 mAh Battery,8 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Display,4.5
Kechaoda K115,1499,989,2645,41015,34% off,0.3MP + 0.5MP | 0MP Front Camera,NA Processor,850 mAh Battery,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,3.66 cm (1.44 inch) QVGA Display,4.1
Kechaoda A27,1499,899,826,14535,40% off,0MP | 0MP Front Camera,NA Processor,800 mAh Battery,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,4
"POCO M7 5G (Mint Green, 128 GB)",12999,9299,1321,25331,28% off,50MP Rear Camera | 8MP Front Camera,4 Gen 2 5G Processor,5160 mAh Battery,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,4.1
"realme Narzo 80 Lite 5G (Crystal Purple, 128 GB)",13999,11454,0,3,18% off,50MP Rear Camera,1 Year Warranty,6000 mAh Battery,4 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,5
"realme Narzo 80 Lite 5G (Onyx Black, 128 GB)",13999,11980,0,3,14% off,50MP Rear Camera,1 Year Warranty,6000 mAh Battery,4 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,5
"itel P 55 5G (Mint Green, 128 GB)",13499,9188,48,713,31% off,50MP + 5MP | 8MP Front Camera,Mediatek Dimensity 6080 Processor,5000 mAh Battery,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) HD+ Display,4.1
"IQOO Z10 5G (Glacier Silver / Silver, 256 GB)",29999,26500,38,538,11% off,50MP Rear Camera,1 Year Warranty on Handset and 6 Months Warranty on Accessories,7300 mAh Battery,12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Display,4.4
"OnePlus 13s 5G (Black Velvet, 256 GB)",57999,52964,24,265,8% off,50MP Rear Camera,1 Year Warranty,5850 mAh Battery,12 GB RAM | 256 GB ROM,16.05 cm (6.32 inch) Display,4.5
"Motorola g45 5G (Pink Lavender, 128 GB)",14999,11999,10117,195416,20% off,50MP + 2MP | 16MP Front Camera,Snapdragon 6s Gen 3 Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,4.3
"Apple iPhone 15 (Green, 128 GB)",69900,64900,9397,262738,7% off,48MP + 12MP | 12MP Front Camera,1 year warranty for phone and 1 year warranty for in Box Accessories.,"A16 Bionic Chip, 6 Core Processor Processor",128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,4.6
